ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight,Cap
US8715031089,,12637.20464,,0.352941176,,,,,,,,,,,0.6572663017761683,0
US87336U1051,,8667.80928,,0.176470588,,,,,,,,,,,0.45081638797983026,0
KYG875721634,,404337.149,,0.470588235,,,,,,,,,,,3.0,1
US88076W1036,,5152.338,,0.176470588,,,,,,,,,,,0.3,1
US88339J1051,,4851.83384,,0.352941176,,,,,,,,,,,0.3,1
CA8849037095,,25652.03707,,0.352941176,,,,,,,,,,,1.3341731829408816,0
US90138F1021,,8098.9668,,0.352941176,,,,,,,,,,,0.4212306525443722,0
US90184L1026,,23575.9125,,0.588235294,,,,,,,,,,,1.2261930752332537,0
US92343X1000,,2992.06848,,0.470588235,,,,,,,,,,,0.3,1
US92345Y1064,,19229.2622,,0.470588235,,,,,,,,,,,1.000121974132902,0
US9285634021,,16569.364980000002,,0.176470588,,,,,,,,,,,0.8617796066000998,0
IL0011301780,,4949.106,,0.352941176,,,,,,,,,,,0.3,1
US98138H1014,,25920.66,,0.352941176,,,,,,,,,,,1.3481443739441932,0
NZXROE0001S2,,4232.97289,,0.352941176,,,,,,,,,,,0.3,1
US9858171054,,2946.98948,,0.470588235,,,,,,,,,,,0.3,1
US9892071054,,9316.33575,,0.470588235,,,,,,,,,,,0.4845465210815488,0
US98936J1016,,6893.5048,,0.352941176,,,,,,,,,,,0.3585340694595465,0
US05464C1018,,2826.4481,,0.117647059,,,,,,,,,,,0.3,1
US47215P1066,,31786.0,,0.117647059,,,,,,,,,,,1.6532031618867005,0
US11133T1034,,11652.8687,,0.117647059,,,,,,,,,,,0.6060705776093428,0
US0527691069,,30111.5249,,0.058823529000000006,,,,,,,,,,,1.5661130111970718,0
US0079031078,,19788.2586,,0.5,,,,,,,,,,,1.029195610827147,0
US2328061096,,4611.2429999999995,,0.41666666700000005,,,,,,,,,,,0.3,1
TW0003443008,,882.7130672000001,,0.083333333,,,,,,,,,,,0.3,1
US42824C1099,,20196.91032,,0.916666667,,,,,,,,,,,1.0504497577979655,0
US4581401001,,218798.16,,0.833333333,,,,,,,,,,,3.0,1
US4592001014,,120769.6347,,0.916666667,,,,,,,,,,,3.0,1
US5951121038,,38384.64928,,0.083333333,,,,,,,,,,,1.9964016723591536,0
US5949181045,,819267.3055,,0.833333333,,,,,,,,,,,3.0,1
US64110D1046,,15395.272319999998,,0.166666667,,,,,,,,,,,0.8007145560161957,0
US67066G1040,,91066.9,,0.41666666700000005,,,,,,,,,,,3.0,1
US68389X1054,,176718.3716,,0.75,,,,,,,,,,,3.0,1
TW0008299009,,1546.86654,,0.083333333,,,,,,,,,,,0.3,1
US74624M1027,,3715.27728,,0.333333333,,,,,,,,,,,0.3,1
US7475251036,,62753.678510000005,,0.5,,,,,,,,,,,3.0,1
IE00B58JVZ52,,11093.150759999999,,0.41666666700000005,,,,,,,,,,,0.5769594133177454,0
KR7000660001,,43137.05421,,0.083333333,,,,,,,,,,,2.243576241567043,0
NL0000226223,,12946.39433,,0.333333333,,,,,,,,,,,0.6733473869435616,0
US8716071076,,13453.3597,,0.333333333,,,,,,,,,,,0.6997148679934285,0
JP3592200004,,17798.87803,,0.666666667,,,,,,,,,,,0.9257270948603703,0
TW0002344009,,1797.0869030000001,,0.083333333,,,,,,,,,,,0.3,1
US9839191015,,22660.00065,,0.583333333,,,,,,,,,,,1.1785561166216165,0
US4592001014,,120769.6347,,0.916666667,,,,,,,,,,,3.0,1
