ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight,Cap
US7475251036,,99.7908,,0.5,,,,,,,,,,,1.3566620600254047,0
US0079031078,,95.7121,,0.5,,,,,,,,,,,1.301211882812419,0
US67066G1040,,91.1705,,0.41666666700000005,,,,,,,,,,,1.2394685516455042,0
US2328061096,,99.4498,,0.41666666700000005,,,,,,,,,,,1.352026144064528,0
IE00B58JVZ52,,99.2464,,0.41666666700000005,,,,,,,,,,,1.3492609085617644,0
US74624M1027,,95.3611,,0.333333333,,,,,,,,,,,1.2964400162368537,0
US8716071076,,99.26100000000001,,0.333333333,,,,,,,,,,,1.3494593964592099,0
NL0000226223,,70.8723,,0.333333333,,,,,,,,,,,0.9635132749385563,0
US64110D1046,,99.8609,,0.166666667,,,,,,,,,,,1.3576150738343709,0
US5951121038,,95.5261,,0.083333333,,,,,,,,,,,1.2986832013792133,0
KR7000660001,,73.2407,,0.083333333,,,,,,,,,,,0.9957118185213734,0
TW0003443008,,57.1584,,0.083333333,,,,,,,,,,,0.7770719614609372,0
TW0002344009,,66.4832,,0.083333333,,,,,,,,,,,0.9038431906456404,0
TW0008299009,,69.9399,,0.083333333,,,,,,,,,,,0.9508372396250035,0
US4592001014,,99.9313,,0.916666667,,,,,,,,,,,1.3585721661617776,0
