ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight,cap
US81750R1023,,2.256234199,,,,,,,,,,,,,10.0,1
US98887Q1040,,5.394921049,,,,,,,,,,,,,10.0,1
NL0012661870,,1.755935437,,,,,,,,,,,,,10.0,1
IL0011327454,,1.722708234,,,,,,,,,,,,,10.0,1
US3621LQ1099,,2.678821614,,,,,,,,,,,,,10.0,1
US0396971071,,4.1609360010000005,,,,,,,,,,,,,10.0,1
US14888U1016,,3.042221422,,,,,,,,,,,,,10.0,1
US76243J1051,,7.246113445,,,,,,,,,,,,,10.0,1
US58549G2093,,2.498082381,,,,,,,,,,,,,10.0,1
US03753U1060,,2.938756587,,,,,,,,,,,,,10.0,1
US8051111016,,1.634797298,,,,,,,,,,,,,10.0,1
US16383L1061,,1.177436379,,,,,,,,,,,,,10.0,1
US01345P1066,,1.033761126,,,,,,,,,,,,,10.0,1
US48283N1063,,2.092117642,,,,,,,,,,,,,10.0,1
US50127T1097,,7.276509722,,,,,,,,,,,,,10.0,1
US03152W1099,,41.23259229,,,,,,,,,,,,,10.0,1
JE00BYSS4X48,,18.49696615,,,,,,,,,,,,,10.0,1
US7613301099,,11.10471291,,,,,,,,,,,,,10.0,1
US5034596040,,11.64405378,,,,,,,,,,,,,10.0,1
US19459J1043,,9.99536888,,,,,,,,,,,,,10.0,1
US88322Q1085,,12.48000864,,,,,,,,,,,,,10.0,1
US00900T1079,,13.61951801,,,,,,,,,,,,,10.0,1
US0044491043,,12.26947947,,,,,,,,,,,,,10.0,1
US24983L1044,,13.44544096,,,,,,,,,,,,,10.0,1
US5588681057,,10.96570679,,,,,,,,,,,,,10.0,1
US62857M1053,,22.97200924,,,,,,,,,,,,,10.0,1
US0453961080,,4.473740043,,,,,,,,,,,,,10.0,1
US40637H1095,,22.84228926,,,,,,,,,,,,,10.0,1
US69366J2006,,19.69712062,,,,,,,,,,,,,10.0,1
US5488621013,,34.31991314,,,,,,,,,,,,,10.0,1
US0143391052,,15.19714085,,,,,,,,,,,,,10.0,1
US7504692077,,32.84252827,,,,,,,,,,,,,10.0,1
US0327241065,,25.42868317,,,,,,,,,,,,,10.0,1
US29664W1053,,33.14409232,,,,,,,,,,,,,10.0,1
US4529071080,,37.26684327,,,,,,,,,,,,,10.0,1
US60468T1051,,11.86361266,,,,,,,,,,,,,10.0,1
US56854Q1013,,10.06145877,,,,,,,,,,,,,10.0,1
US6515111077,,21.37847342,,,,,,,,,,,,,10.0,1
BMG0750W2037,,13.62061151,,,,,,,,,,,,,10.0,1
US29428V1044,,8.51269933,,,,,,,,,,,,,10.0,1
IL0011407140,,3.7311702139999996,,,,,,,,,,,,,10.0,1
US00461U1051,,8.09170118,,,,,,,,,,,,,10.0,1
US09058V1035,,7.091462344,,,,,,,,,,,,,10.0,1
NL0010696654,,8.585224541,,,,,,,,,,,,,10.0,1
US05463X1063,,6.148914465,,,,,,,,,,,,,10.0,1
US23284F1057,,7.116038102999999,,,,,,,,,,,,,10.0,1
US4831191030,,4.53562952,,,,,,,,,,,,,10.0,1
US04351P1012,,6.587732732,,,,,,,,,,,,,10.0,1
US23257D1037,,6.079508222,,,,,,,,,,,,,10.0,1
US29251M1062,,9.191280716,,,,,,,,,,,,,10.0,1
US38000Q1022,,8.672918916,,,,,,,,,,,,,10.0,1
US2060221056,,6.545486502,,,,,,,,,,,,,10.0,1
VGG111961055,,8.221772911,,,,,,,,,,,,,10.0,1
US4622601007,,5.876375229,,,,,,,,,,,,,10.0,1
US05070R1041,,8.501029563,,,,,,,,,,,,,10.0,1
KYG8807B1068,,6.350171697,,,,,,,,,,,,,10.0,1
US14757U1097,,1.793175086,,,,,,,,,,,,,10.0,1
