ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight,Cap
DE0005089031,,14990.73365,,0.058824,,,,,,,,,,,0.8177150513878387,0
US6974351057,,14506.516430000001,,0.058824,,,,,,,,,,,0.7913019539251155,0
US5951121038,,50554.0918,,0.083333,,,,,,,,,,,3.0,1
KR7000660001,,50108.32875,,0.083333,,,,,,,,,,,2.7333108289042922,0
US8716071076,,13772.403540000001,,0.083333,,,,,,,,,,,0.7512575389160592,0
US2124851062,,2150.42724,,0.058824,,,,,,,,,,,0.3,1
US64110D1046,,16407.708,,0.166667,,,,,,,,,,,0.8950082166510009,0
US5398301094,,101747.5599,,0.17647100000000002,,,,,,,,,,,3.0,1
US6668071029,,59282.18664,,0.17647100000000002,,,,,,,,,,,3.0,1
US0079031078,,13256.338259999999,,0.5,,,,,,,,,,,0.7231071923881772,0
GB00BWFY5505,,13342.05204,,0.5882350000000001,,,,,,,,,,,0.7277827105885387,0
US24703L1035,,14293.7535,,0.666667,,,,,,,,,,,0.7796961543491635,0
US12673P1057,,15004.76655,,0.235294,,,,,,,,,,,0.8184805184965563,0
IE00B58JVZ52,,15722.4504,,0.416667,,,,,,,,,,,0.8576287616702966,0
US98138H1014,,16424.93,,0.352941,,,,,,,,,,,0.8959476428954931,0
US92345Y1064,,16477.4346,,0.470588,,,,,,,,,,,0.8988116656104254,0
US8715031089,,16882.10986,,0.352941,,,,,,,,,,,0.9208859055210444,0
US9839191015,,18606.5913,,0.583333,,,,,,,,,,,1.0149529780373365,0
US90184L1026,,19171.51314,,0.5882350000000001,,,,,,,,,,,1.0457683538695735,0
GB00B19NLV48,,21229.40357,,0.352941,,,,,,,,,,,1.1580222313652884,0
US42824C1099,,25698.8,,0.916667,,,,,,,,,,,1.4018190205524592,0
US81762P1021,,26007.589,,0.41176499999999994,,,,,,,,,,,1.4186628534760732,0
US23355L1061,,28398.52895,,0.352941,,,,,,,,,,,1.5490839275693675,0
US64110L1061,,117296.1444,,0.235294,,,,,,,,,,,3.0,1
US7551115071,,60401.837779999994,,0.352941,,,,,,,,,,,3.0,1
US67066G1040,,148954.8,,0.416667,,,,,,,,,,,3.0,1
US88032Q1094,,561096.9482699999,,0.470588,,,,,,,,,,,3.0,1
US00724F1012,,98197.82104,,0.470588,,,,,,,,,,,3.0,1
US2786421030,,42388.69118,,0.470588,,,,,,,,,,,2.3122197749485682,0
US7475251036,,101036.27625,,0.5,,,,,,,,,,,3.0,1
US01609W1027,,524918.4563300001,,0.705882,,,,,,,,,,,3.0,1
US30303M1027,,447773.86258,,0.705882,,,,,,,,,,,3.0,1
DE0007236101,,129353.697,,0.705882,,,,,,,,,,,3.0,1
US79466L3024,,82277.193,,0.705882,,,,,,,,,,,3.0,1
US0567521085,,67717.81,,0.705882,,,,,,,,,,,3.0,1
US68389X1054,,213562.06717999998,,0.75,,,,,,,,,,,3.0,1
US0231351067,,702386.00523,,0.8235290000000001,,,,,,,,,,,3.0,1
US02079K3059,,352857.2034,,0.8235290000000001,,,,,,,,,,,3.0,1
US5949181045,,731557.23792,,0.833333,,,,,,,,,,,3.0,1
US4581401001,,225295.2,,0.833333,,,,,,,,,,,3.0,1
US4592001014,,151551.9867,,0.916667,,,,,,,,,,,3.0,1
