ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight,Cap
CA8849037095,,39381.691660000004,,0.3529411764705881,,,,,,,,,,,1.0,1
US0567521085,,36836.558,,0.7058823529411768,,,,,,,,,,,1.0,1
GB00B19NLV48,,31183.37817,,0.3529411764705881,,,,,,,,,,,1.0,1
US98138H1014,,30791.46,,0.3529411764705881,,,,,,,,,,,1.0,1
DE0006231004,,29942.67291,,0.333333333333333,,,,,,,,,,,1.0,1
US2786421030,,28969.62525,,0.4705882352941181,,,,,,,,,,,1.0,1
NL0000226223,,27155.48833,,0.333333333333333,,,,,,,,,,,1.0,1
US92345Y1064,,27054.937,,0.4705882352941181,,,,,,,,,,,1.0,1
US5950171042,,26349.71428,,0.16666666666666696,,,,,,,,,,,1.0,1
US90184L1026,,26310.73873,,0.5882352941176472,,,,,,,,,,,1.0,1
US9839191015,,25752.73547,,0.5833333333333331,,,,,,,,,,,1.0,1
US8486371045,,24618.21325,,0.4705882352941181,,,,,,,,,,,1.0,1
US8716071076,,23326.9036,,0.333333333333333,,,,,,,,,,,1.0,1
US83304A1060,,21913.21825,,0.4705882352941181,,,,,,,,,,,1.0,1
US34959E1091,,20365.01838,,0.23529411764705904,,,,,,,,,,,1.0,1
SE0000103699,,20127.976590000002,,0.23529411764705904,,,,,,,,,,,1.0,1
US42824C1099,,19600.758159999998,,0.916666666666667,,,,,,,,,,,1.0,1
US6687711084,,17700.2148,,0.23529411764705904,,,,,,,,,,,1.0,1
IE00B58JVZ52,,16487.74236,,0.416666666666667,,,,,,,,,,,1.0,1
JP3592200004,,15455.10652,,0.6666666666666671,,,,,,,,,,,1.0,1
US90138F1021,,15051.8008,,0.3529411764705881,,,,,,,,,,,1.0,1
US64110D1046,,13823.661540000001,,0.16666666666666696,,,,,,,,,,,1.0,1
US9892071054,,13715.34556,,0.4705882352941181,,,,,,,,,,,1.0,1
CA6837151068,,12522.35746,,0.3529411764705881,,,,,,,,,,,1.0,1
US3032501047,,12021.54696,,0.3529411764705881,,,,,,,,,,,1.0,1
US88339J1051,,11169.29808,,0.3529411764705881,,,,,,,,,,,1.0,1
US69370C1009,,9824.98951,,0.3529411764705881,,,,,,,,,,,1.0,1
US98936J1016,,9643.707962,,0.3529411764705881,,,,,,,,,,,1.0,1
US23355L1061,,9103.272167000001,,0.3529411764705881,,,,,,,,,,,1.0,1
BMG3922B1072,,8476.05982,,0.4705882352941181,,,,,,,,,,,1.0,1
US48203R1041,,8196.975899,,0.23529411764705904,,,,,,,,,,,1.0,1
NZXROE0001S2,,8164.700862000001,,0.3529411764705881,,,,,,,,,,,1.0,1
KYG851581069,,8035.19823,,0.4705882352941181,,,,,,,,,,,1.0,1
US4435731009,,7939.44161,,0.4705882352941181,,,,,,,,,,,1.0,1
GB00BWFY5505,,7603.6597,,0.5882352941176472,,,,,,,,,,,1.0,1
US03272L1089,,7601.145719,,0.23529411764705904,,,,,,,,,,,1.0,1
IL0011301780,,7182.2453,,0.3529411764705881,,,,,,,,,,,1.0,1
US7055731035,,6975.750690000001,,0.4705882352941181,,,,,,,,,,,1.0,1
US67020Y1001,,5626.665,,0.3529411764705881,,,,,,,,,,,1.0,1
US74624M1027,,5012.227605,,0.333333333333333,,,,,,,,,,,1.0,1
US54142L1098,,4191.9682,,0.3529411764705881,,,,,,,,,,,1.0,1
US88034P1093,,4056.05124,,0.23529411764705904,,,,,,,,,,,1.0,1
US92343X1000,,3899.1804,,0.4705882352941181,,,,,,,,,,,1.0,1
US29404K1060,,3816.8860200000004,,0.3529411764705881,,,,,,,,,,,1.0,1
US21925Y1038,,3779.63325,,0.3529411764705881,,,,,,,,,,,1.0,1
CA09228F1036,,3676.32,,0.294117647058824,,,,,,,,,,,1.0,1
US31816Q1013,,3565.42235,,0.3529411764705881,,,,,,,,,,,1.0,1
US18914U1007,,3285.01316,,0.23529411764705904,,,,,,,,,,,1.0,1
US5184151042,,3002.38384,,0.08333333333333331,,,,,,,,,,,1.0,1
US88076W1036,,2995.875,,0.294117647058824,,,,,,,,,,,1.0,1
US5381461012,,2837.92155,,0.3529411764705881,,,,,,,,,,,1.0,1
US74346Y1038,,2730.3598,,0.3529411764705881,,,,,,,,,,,1.0,1
DE000A2GS401,,2728.371046,,0.294117647058824,,,,,,,,,,,1.0,1
GB00BV9FP302,,2645.619625,,0.333333333333333,,,,,,,,,,,1.0,1
TW0002344009,,2548.984417,,0.08333333333333331,,,,,,,,,,,1.0,1
US9858171054,,2522.3467219999998,,0.4705882352941181,,,,,,,,,,,1.0,1
US22788C1053,,2515.631777,,0.23529411764705904,,,,,,,,,,,1.0,1
TW0002337003,,2430.3595739999996,,0.08333333333333331,,,,,,,,,,,1.0,1
TW0008299009,,2327.102172,,0.08333333333333331,,,,,,,,,,,1.0,1
KYG037AX1015,,2037.846843,,0.333333333333333,,,,,,,,,,,1.0,1
